Name,ProductKey,Description,Picture,Product sections,Type,vyzn.catalogue.Density,vyzn.catalogue.ch.KBOB2022.UBPTotal,vyzn.catalogue.ch.KBOB2022.UBPProduction,vyzn.catalogue.ch.KBOB2022.UBPDisposal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyTotal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyProduction,vyzn.catalogue.ch.KBOB2022.RenewableEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GreyEnergyTotal,vyzn.catalogue.ch.KBOB2022.GreyEnergyProduction,vyzn.catalogue.ch.KBOB2022.GreyEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsTotal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsProduction,vyzn.catalogue.ch.KBOB2022.GHGEmissionsDisposal,vyzn.catalogue.ch.KBOB2022.LCARefUnit,vyzn.catalogue.ch.KBOB2022.BiogenicCarbon,KBOB REF,vyzn.catalogue.SourceENV,categoryPath
06.007 Chromstahlblech verzinnt (KBOB.2022v5_r),06.007 Chromstahlblech verzinnt (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,7700,10400,10400,11.1,1.25,1.25,0.00058,16.2,16.2,0.0272,4.49,4.48,0.00693,kg,0,4594A8BF-8167-4183-9A45-CB64DF6D95B8,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"06.008 Kupferblech, blank (KBOB.2022v5_r)","06.008 Kupferblech, blank (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,8900,24500,24500,19.8,1.64,1.64,0.00079,8.9,8.87,0.0314,2.2,2.2,0.00792,kg,0,92E11D9B-9BC5-4032-BB06-2082CE3D8AFD,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
06.009 Messing-/Baubronzeblech (KBOB.2022v5_r),06.009 Messing-/Baubronzeblech (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,8300,25500,25400,19.8,1.9,1.89,0.00079,11.1,11,0.0314,2.71,2.7,0.00792,kg,0,EB9E1E6E-6F40-4CB7-B373-5D66FD146CF5,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"06.010 Stahlblech, blank (KBOB.2022v5_r)","06.010 Stahlblech, blank (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,7850,5260,5250,11.1,0.628,0.628,0.00058,7.8,7.77,0.0272,2.8,2.79,0.00693,kg,0,38C1572A-3CE8-47C0-B24E-5E924A8AD97E,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"06.011 Stahlblech, verzinkt (KBOB.2022v5_r)","06.011 Stahlblech, verzinkt (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,7850,15200,15200,11.1,1.4,1.4,0.00058,15.6,15.6,0.0272,4.49,4.48,0.00693,kg,0,68F8D468-2A49-430A-A94A-A3073A85B029,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"06.012 Stahlprofil, blank (KBOB.2022v5_r)","06.012 Stahlprofil, blank (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,7850,1290,1280,11.1,0.255,0.254,0.00058,3.38,3.35,0.0272,0.737,0.73,0.00693,kg,0,4DC70979-B6CA-4DA5-A291-6F1A082EE475,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
06.013 Titanzinkblech (KBOB.2022v5_r),06.013 Titanzinkblech (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,7200,27800,27800,19.8,2.61,2.61,0.00079,17.5,17.4,0.0314,4.03,4.02,0.00792,kg,0,3A017EE3-8EAE-4957-9976-39EA72157918,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.001 3- und 5-Schicht Massivholzplatte (KBOB.2022v5_r),07.001 3- und 5-Schicht Massivholzplatte (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,453,1010,932,80.3,13.3,13.3,0.00617,2.18,2.09,0.0923,0.469,0.414,0.0553,kg,0.433,BBA9796B-B084-473D-B362-E703FAD37CAA,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.021 Balkenschichtholz (KBOB.2022v5_r),07.021 Balkenschichtholz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,439,790,716,73.8,8.59,8.58,0.00615,1.56,1.47,0.091,0.342,0.293,0.0492,kg,0.446,f346cb73-61fb-4468-b500-3bfc161d80a6,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.003 Brettschichtholz (KBOB.2022v5_r),07.003 Brettschichtholz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,439,769,696,73.8,8.14,8.14,0.00615,1.53,1.44,0.091,0.335,0.286,0.0492,kg,0.446,75F8C2B2-0B4E-4243-93D6-9D8B721B4D12,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.003.01 Brettschichtholz, Produktion Schweiz (KBOB.2022v5_r)","07.003.01 Brettschichtholz, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,439,681,607,73.8,8.01,8,0.00615,1.2,1.11,0.091,0.253,0.204,0.0492,kg,0.447,5D0AAC66-9661-4D7A-A239-8A8931B4CFF3,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.002 Brettschichtholz (KBOB.2022v5_r),07.002 Brettschichtholz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,439,769,696,73.8,8.14,8.14,0.00615,1.53,1.44,0.091,0.335,0.286,0.0492,kg,0.446,1095B95F-6036-45CA-B450-7A3A8E1897BB,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.002.01 Brettschichtholz, Produktion Schweiz (KBOB.2022v5_r)","07.002.01 Brettschichtholz, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,439,681,607,73.8,8.01,8,0.00615,1.2,1.11,0.091,0.253,0.204,0.0492,kg,0.447,D6C6F539-93DD-4C07-AF40-3EF6321D4FBD,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.020 Brettsperrholz (KBOB.2022v5_r),07.020 Brettsperrholz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,436,882,776,106,8.12,8.11,0.00624,1.82,1.72,0.0977,0.395,0.316,0.0798,kg,0.449,83c72ece-6641-4675-97f0-a6236caf7e7f,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.020.01 Brettsperrholz, Produktion Schweiz (KBOB.2022v5_r)","07.020.01 Brettsperrholz, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,424,744,638,106,5.67,5.66,0.00624,1.6,1.51,0.0977,0.281,0.201,0.0798,kg,0.448,25754a33-5165-4d33-b2d2-e8422557b849,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.022 Furniersperrholz (KBOB.2022v5_r),07.022 Furniersperrholz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,823,1970,1870,106,9.25,9.25,0.00624,5.08,4.98,0.0977,1.02,0.942,0.0798,kg,0.41,b914b5f8-ce92-4da0-8c94-055ee668b154,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.004 Hartfaserplatte (KBOB.2022v5_r),07.004 Hartfaserplatte (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,955,1770,1700,68.4,7.05,7.04,0.00614,4.12,4.04,0.0899,1.07,1.03,0.0441,kg,0.455,99B2F7E4-22F3-4C8E-9C76-D3CBADA830E2,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.005 Holzwolle-Leichtbauplatte, zementgebunden (KBOB.2022v5_r)","07.005 Holzwolle-Leichtbauplatte, zementgebunden (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,400,770,685,85.2,2.04,2.03,0.00977,1.27,1.1,0.17,0.534,0.498,0.0357,kg,0.138,C916FBF8-EB8F-43A7-9D11-9E92CF9F083D,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.023 Konstruktionsvollholz (KBOB.2022v5_r),07.023 Konstruktionsvollholz (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,436,689,620,68.4,8.28,8.28,0.00614,1.24,1.15,0.0899,0.288,0.244,0.0441,kg,0.45,dff243df-ce92-429c-b6f4-a1e3ca114b16,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.008 Massivholz Buche / Eiche, kammergetrocknet, gehobelt (KBOB.2022v5_r)","07.008 Massivholz Buche / Eiche, kammergetrocknet, gehobelt (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,675,436,373,62.9,7.28,7.27,0.00612,0.662,0.574,0.0888,0.152,0.113,0.039,kg,0.451,5452FFFF-13C9-4D8B-803B-E644F35A3325,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.008.01 Massivholz Buche / Eiche, kammergetrocknet, gehobelt, Produktion Schweiz (KBOB.2022v5_r)","07.008.01 Massivholz Buche / Eiche, kammergetrocknet, gehobelt, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,675,396,333,62.9,7.39,7.39,0.00612,0.572,0.483,0.0888,0.122,0.0833,0.039,kg,0.451,348B6926-0D2A-4820-AA05-C815FE65A421,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.007 Massivholz Buche / Eiche, kammergetrocknet, rau (KBOB.2022v5_r)","07.007 Massivholz Buche / Eiche, kammergetrocknet, rau (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,675,392,329,62.9,7.12,7.11,0.00612,0.568,0.479,0.0888,0.135,0.0962,0.039,kg,0.451,9AC95A58-6438-48B7-BB6A-B07B6F4CFB6A,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.007.01 Massivholz Buche / Eiche, kammergetrocknet, rau, Produktion Schweiz (KBOB.2022v5_r)","07.007.01 Massivholz Buche / Eiche, kammergetrocknet, rau, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,675,356,293,62.9,7.22,7.22,0.00612,0.485,0.396,0.0888,0.109,0.07,0.039,kg,0.451,698D8A43-8983-432E-A51B-D90C9BA23AC1,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.006 Massivholz Buche / Eiche, luftgetrocknet, rau (KBOB.2022v5_r)","07.006 Massivholz Buche / Eiche, luftgetrocknet, rau (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,705,323,260,62.9,6.21,6.2,0.00612,0.478,0.39,0.0888,0.12,0.0812,0.039,kg,0.413,531C8578-0D4B-469A-ACE5-8E3A536FC47C,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.006.01 Massivholz Buche / Eiche, luftgetrocknet, rau, Produktion Schweiz (KBOB.2022v5_r)","07.006.01 Massivholz Buche / Eiche, luftgetrocknet, rau, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,705,290,227,62.9,6.3,6.29,0.00612,0.402,0.314,0.0888,0.0979,0.0589,0.039,kg,0.413,F9547BDA-290C-44C5-8794-C921A2DED0BA,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.011 Massivholz Fichte / Tanne / Lärche, kammergetr., gehobelt (KBOB.2022v5_r)","07.011 Massivholz Fichte / Tanne / Lärche, kammergetr., gehobelt (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,465,476,413,62.9,6.05,6.04,0.00612,0.777,0.688,0.0888,0.173,0.134,0.039,kg,0.451,3D89DC7F-1638-4C94-AFA8-DC31CAC210BC,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.011.01 Massivholz Fichte / Tanne / Lärche, kammergetr., gehobelt, Produktion Schweiz (KBOB.2022v5_r)","07.011.01 Massivholz Fichte / Tanne / Lärche, kammergetr., gehobelt, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,465,459,396,62.9,5.93,5.93,0.00612,0.733,0.644,0.0888,0.156,0.117,0.039,kg,0.451,D122C786-0887-4B71-BEBD-513955B5F184,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.011.02 Massivholz Fichte / Tanne, kammergetr., Vollholzhaus holzpur (KBOB.2022v5_r)","07.011.02 Massivholz Fichte / Tanne, kammergetr., Vollholzhaus holzpur (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,420,430,367,62.9,9.98,9.97,0.00612,0.467,0.379,0.0888,0.133,0.0944,0.039,kg,0.451,C4DE94C2-36D6-4BB9-9753-228622401A82,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.010 Massivholz Fichte / Tanne / Lärche, luftgetr., gehobelt (KBOB.2022v5_r)","07.010 Massivholz Fichte / Tanne / Lärche, luftgetr., gehobelt (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,485,401,338,62.9,5.21,5.21,0.00612,0.673,0.584,0.0888,0.156,0.117,0.039,kg,0.413,C6FE17BA-12BD-4454-B0F0-74CA8C665D6B,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.010.01 Massivholz Fichte / Tanne / Lärche, luftgetr., gehobelt, Produktion Schweiz (KBOB.2022v5_r)","07.010.01 Massivholz Fichte / Tanne / Lärche, luftgetr., gehobelt, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,485,385,322,62.9,5.11,5.1,0.00612,0.633,0.544,0.0888,0.142,0.103,0.039,kg,0.413,0AABF430-9178-4975-8390-B4C585739DE2,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.009 Massivholz Fichte / Tanne / Lärche, luftgetrocknet, rau (KBOB.2022v5_r)","07.009 Massivholz Fichte / Tanne / Lärche, luftgetrocknet, rau (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,485,317,254,62.9,4.98,4.97,0.00612,0.509,0.421,0.0888,0.129,0.0904,0.039,kg,0.413,EB82F166-04B1-49F0-A586-FD8F92824196,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.009.01 Massivholz Fichte / Tanne / Lärche, luftgetrocknet, rau, Produktion Schweiz (KBOB.2022v5_r)","07.009.01 Massivholz Fichte / Tanne / Lärche, luftgetrocknet, rau, Produktion Schweiz (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,485,306,243,62.9,4.88,4.87,0.00612,0.478,0.389,0.0888,0.12,0.0809,0.039,kg,0.413,ADBDB232-AC94-49B1-9EB6-652076C22BAB,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.012 Mitteldichte Faserplatte (MDF), UF-gebunden (KBOB.2022v5_r)","07.012 Mitteldichte Faserplatte (MDF), UF-gebunden (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,685,1550,1420,128,5.85,5.85,0.0063,4.47,4.37,0.102,0.954,0.854,0.1,kg,0.396,962B816C-DBD4-445F-8392-E4F8532069C8,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.013 OSB Platte, PF-gebunden, Feuchtbereich (KBOB.2022v5_r)","07.013 OSB Platte, PF-gebunden, Feuchtbereich (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,605,1030,922,106,8.26,8.25,0.00624,2.71,2.61,0.0977,0.563,0.483,0.0798,kg,0.444,BD66B05D-27E3-4ADF-85A2-E0ABBBA686A5,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
07.024 Röhrenspanplatte (KBOB.2022v5_r),07.024 Röhrenspanplatte (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,272,1340,1230,106,6.89,6.88,0.00624,3.65,3.55,0.0977,0.813,0.733,0.0798,kg,0.429,2ec4e1b4-5694-4169-b734-b38c2365aaac,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.015 Spanplatte, PF-gebunden, Feuchtbereich (KBOB.2022v5_r)","07.015 Spanplatte, PF-gebunden, Feuchtbereich (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,640,886,780,106,4.37,4.36,0.00624,2.56,2.46,0.0977,0.529,0.45,0.0798,kg,0.417,F54AEECA-7B3B-4ACE-B4CB-88527B1C903C,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.016 Spanplatte, UF-gebunden, beschichtet, Trockenbereich (KBOB.2022v5_r)","07.016 Spanplatte, UF-gebunden, beschichtet, Trockenbereich (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,640,1210,1090,122,4.69,4.69,0.00627,3.7,3.6,0.0985,0.735,0.641,0.0945,kg,0.417,FB830352-0350-46F9-BF46-73733C576386,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.014 Spanplatte, UF-gebunden, Trockenbereich (KBOB.2022v5_r)","07.014 Spanplatte, UF-gebunden, Trockenbereich (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,640,886,780,106,4.37,4.36,0.00624,2.56,2.46,0.0977,0.529,0.45,0.0798,kg,0.417,E88CFF0D-059B-4E8A-93BC-A4E3A917A2F6,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.018 Sperrholz/Multiplex, PF-gebunden, Feuchtbereich (KBOB.2022v5_r)","07.018 Sperrholz/Multiplex, PF-gebunden, Feuchtbereich (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,500,2870,2770,106,10.1,10.1,0.00624,6.94,6.84,0.0977,1.43,1.35,0.0798,kg,0.41,32B17B00-83C9-412F-899B-03B8DB3781BF,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.017 Sperrholz/Multiplex, UF-gebunden, Trockenbereich (KBOB.2022v5_r)","07.017 Sperrholz/Multiplex, UF-gebunden, Trockenbereich (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,500,2140,2030,106,10,10,0.00624,4.7,4.6,0.0977,0.948,0.868,0.0798,kg,0.41,55C3FB36-27C5-40BB-B51C-715C9F2984FE,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.019 Stabschichtholz, Buche (KBOB.2022v5_r)","07.019 Stabschichtholz, Buche (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,,0,0,0,0,0,0,0,0,0,0,0,0,,0,134906e4-dbd4-42e3-828c-e819fea6a651,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"07.019.01 Stabschichtholz, Buche, fagus (KBOB.2022v5_r)","07.019.01 Stabschichtholz, Buche, fagus (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,700,1010,926,84.4,9.46,9.46,0.00691,1.86,1.75,0.108,0.367,0.306,0.0615,kg,0.477,9b25432d-40ef-4f3b-8c5b-7104ad4b6d52,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
08.001 2-Komponenten Klebstoff (KBOB.2022v5_r),08.001 2-Komponenten Klebstoff (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1500,10100,9910,236,0.355,0.353,0.00225,24.3,24.2,0.0558,4.84,4.65,0.187,kg,0,21330D47-1D7A-36C8-7F0E-CB11F4CB2767,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
08.002 Heissbitumen (KBOB.2022v5_r),08.002 Heissbitumen (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1000,2040,1800,236,0.0665,0.0643,0.00225,15,14.9,0.0558,1.09,0.906,0.187,kg,0,CA0CC8C0-0CF0-4DE4-A9E8-C3B416365119,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
08.003 Kautschukdichtungsmasse (KBOB.2022v5_r),08.003 Kautschukdichtungsmasse (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1500,6870,6630,236,0.296,0.294,0.00225,24.4,24.4,0.0558,2.42,2.23,0.187,kg,0,9831C103-3AC5-439B-9BF1-3C1976328C98,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
08.004 Polysulfiddichtungsmasse (KBOB.2022v5_r),08.004 Polysulfiddichtungsmasse (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1600,2890,2660,236,0.422,0.42,0.00225,7.8,7.75,0.0558,1.72,1.53,0.187,kg,0,0732FA24-108B-41A5-A86B-71ADB88B5F21,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
08.005 Silicon-Fugenmasse (KBOB.2022v5_r),08.005 Silicon-Fugenmasse (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1000,4570,4340,236,1.87,1.87,0.00225,14.5,14.4,0.0558,2.91,2.72,0.187,kg,0,85E73CA0-F8D0-4F4D-BA4F-074E3BBD8A31,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
09.001 Dampfbremse bituminös (KBOB.2022v5_r),09.001 Dampfbremse bituminös (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1100,5220,2790,2430,0.669,0.654,0.0148,13.5,13.2,0.266,3.64,1.31,2.33,kg,0,01CD6F3D-BD57-4002-A3FB-6CD6DF5868D7,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
09.002 Dampfbremse Polyethylen (PE) (KBOB.2022v5_r),09.002 Dampfbremse Polyethylen (PE) (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,920,6930,4120,2810,0.864,0.853,0.0111,24.8,24.6,0.209,5.42,2.75,2.67,kg,0,5155BF82-EBE7-4FE9-A0C3-3B52FF372827,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
09.003 Dichtungsbahn bituminös (KBOB.2022v5_r),09.003 Dichtungsbahn bituminös (KBOB.2022v5_r),,,,REFERENCE_MATERIAL,1100,4350,1920,2430,0.279,0.264,0.0148,12.3,12,0.266,3.33,1,2.33,kg,0,7BA5DD3A-06EF-4108-853B-3687B698FF22,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"09.003.11 Bituminöse Dichtungsbahn, swissporBIKUPLAN ECO (KBOB.2022v5_r)","09.003.11 Bituminöse Dichtungsbahn, swissporBIKUPLAN ECO (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,1267,3510,1080,2430,0.224,0.209,0.0148,6.13,5.86,0.266,2.92,0.588,2.33,kg,0,7734C0C2-7D2F-4604-A1A8-D8CB9E7310C7,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"09.003.01 Bituminöse Dichtungsbahn, swissporBIKUTOP (KBOB.2022v5_r)","09.003.01 Bituminöse Dichtungsbahn, swissporBIKUTOP (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,1269,4060,1630,2430,0.242,0.227,0.0148,10.3,10,0.266,3.24,0.907,2.33,kg,0,8363831F-FB86-4CDD-B1F2-138E478F34B0,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"09.003.02 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO (KBOB.2022v5_r)","09.003.02 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,1256,3420,983,2430,0.221,0.206,0.0148,5.54,5.27,0.266,2.88,0.55,2.33,kg,0,3734EA52-A3C5-4A05-A040-03322A348AE1,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"09.003.03 Bituminöse Dichtungsbahn, swissporBIKUTOP (KBOB.2022v5_r)","09.003.03 Bituminöse Dichtungsbahn, swissporBIKUTOP (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,1269,4060,1630,2430,0.242,0.227,0.0148,10.3,10,0.266,3.24,0.907,2.33,kg,0,BA1409B5-8AC0-4016-9AC1-E3AFC2D20C52,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
"09.003.04 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO (KBOB.2022v5_r)","09.003.04 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO (KBOB.2022v5_r)",,,,REFERENCE_MATERIAL,1256,3420,983,2430,0.221,0.206,0.0148,5.54,5.27,0.266,2.88,0.55,2.33,kg,0,2AEB700D-8C0A-4554-97D3-80B5CC367CAD,KBOB 2022 V5,Alle > REFERENZ-MATERIALIEN > kbob.admin.ch > KBOB / ecobau / IPB 2009/1:2022v5
